Year ,Row,Image_Id,northing (m),easting (m),elevation (m),salinity (psu),Sarc,Spart,Limon,Bor,Batis,Juncus,Mud,snails (number per image)
,,,,,,,,,,,,,,
2014,4,DSC_3014,-9.959555556,-6.346444444,0.781935673,57.01551807,15,0,0,0,3,0,0,22
,,,,,,,,,,,,,,
2014,4,DSC_3023,-8.016094017,-4.568752137,0.754602321,66.73829464,11,0,0,0,0,0,3,17
,,,,,,,,,,,,,,
2014,4,DSC_3022,-8.232034188,-4.766273504,0.754679775,66.46218087,14,1,0,0,0,0,1,16
,,,,,,,,,,,,,,
2014,4,DSC_3016,-9.527675214,-5.951401709,0.771335183,60.40607657,15,2,0,0,1,0,0,26
,,,,,,,,,,,,,,
2014,4,DSC_3066,1.269333333,3.924666667,0.832333333,44.63241322,9,15,0,0,12,0,0,9
,,,,,,,,,,,,,,
2014,4,DSC_3020,-8.66391453,-5.161316239,0.754834682,65.90995333,15,3,0,0,0,0,0,31
,,,,,,,,,,,,,,
2014,4,DSC_2996,-13.84647863,-9.90182906,0.866905913,44.59927904,15,15,0,0,5,0,0,33
,,,,,,,,,,,,,,
2014,4,DSC_3060,-0.026307692,2.739538462,0.802341868,48.68763464,9,15,5,0,3,0,0,46
,,,,,,,,,,,,,,
2014,4,DSC_3045,-3.265410256,-0.223282051,0.759193059,52.61535504,15,11,0,0,1,0,0,35
,,,,,,,,,,,,,,
2014,4,DSC_3008,-11.25519658,-7.53157265,0.80658696,51.01866444,15,0,0,0,0,0,0,4
,,,,,,,,,,,,,,
2014,4,DSC_3000,-12.98271795,-9.11174359,0.843818713,44.63800436,15,13,0,0,1,0,0,52
,,,,,,,,,,,,,,
2014,4,DSC_3047,-2.833529915,0.171760684,0.762168542,50.93410711,15,13,0,0,2,0,0,56
,,,,,,,,,,,,,,
2014,4,DSC_3057,-0.674128205,2.146974359,0.79164358,48.09671732,12,15,1,0,1,0,0,40
,,,,,,,,,,,,,,
2014,4,DSC_3052,-1.75382906,1.159367521,0.770463423,47.05760907,11,15,0,0,1,0,0,41
,,,,,,,,,,,,,,
2014,4,DSC_3055,-1.106008547,1.751931624,0.783171517,47.68107402,15,15,0,0,1,0,0,58
,,,,,,,,,,,,,,
2014,4,DSC_3059,-0.242247863,2.542017094,0.800115643,48.51236063,9,15,4,0,3,0,0,26
,,,,,,,,,,,,,,
2014,4,DSC_2988,-15.574,-11.482,0.902,47.05882353,9,0,8,0,15,0,0,13
,,,,,,,,,,,,,,
2014,4,DSC_3007,-11.47113675,-7.729094017,0.809008654,51.00410208,13,2,0,0,0,0,2,8
,,,,,,,,,,,,,,
2014,4,DSC_3065,1.053393162,3.727145299,0.824046831,46.18191043,8,15,0,0,8,2,0,9
,,,,,,,,,,,,,,
2014,4,DSC_3003,-12.33489744,-8.519179487,0.827033527,47.01982922,15,10,0,0,0,0,0,55
,,,,,,,,,,,,,,
2014,4,DSC_3062,0.40557265,3.134581197,0.805981916,49.02502632,9,15,3,0,13,0,0,34
,,,,,,,,,,,,,,
2014,4,DSC_3056,-0.890068376,1.949452991,0.787407549,47.88889567,14,15,1,0,0,0,0,56
,,,,,,,,,,,,,,
2014,4,DSC_3010,-10.82331624,-7.136529915,0.801743571,51.04778916,15,0,0,0,0,0,0,10
,,,,,,,,,,,,,,
2014,4,DSC_2998,-13.41459829,-9.506786325,0.856715468,44.3088176,15,12,2,0,7,0,0,40
,,,,,,,,,,,,,,
2014,4,DSC_3044,-3.481350427,-0.420803419,0.757969386,53.8176482,14,9,0,0,0,0,0,27
,,,,,,,,,,,,,,
2014,4,DSC_3031,-6.28857265,-2.988581197,0.75441783,62.4727888,0,0,0,0,0,0,15,1
,,,,,,,,,,,,,,
2014,4,DSC_3006,-11.68707692,-7.926615385,0.81202297,50.71050144,13,3,0,0,0,0,2,13
,,,,,,,,,,,,,,
2014,4,DSC_3004,-12.11895726,-8.32165812,0.822030008,48.25005329,15,11,0,0,0,0,0,28
,,,,,,,,,,,,,,
2014,4,DSC_3051,-1.969769231,0.961846154,0.768119508,47.57161125,15,15,0,0,0,0,0,36
,,,,,,,,,,,,,,
2014,4,DSC_3046,-3.049470085,-0.025760684,0.7606808,51.77473107,15,13,0,0,2,0,0,41
,,,,,,,,,,,,,,
2014,4,DSC_2993,-14.49429915,-10.49439316,0.880066196,45.52160822,13,15,3,0,10,0,0,10
,,,,,,,,,,,,,,
2014,4,DSC_3011,-10.60737607,-6.939008547,0.797836409,51.92968032,15,0,0,0,1,0,0,14
,,,,,,,,,,,,,,
2014,4,DSC_3005,-11.90301709,-8.124136752,0.817026489,49.48027736,15,10,0,0,0,0,0,33
,,,,,,,,,,,,,,
2014,4,DSC_3048,-2.617589744,0.369282051,0.763656283,50.09348314,15,15,0,0,0,0,0,52
,,,,,,,,,,,,,,
2014,4,DSC_3018,-9.095794872,-5.556358974,0.760734692,63.79663507,15,2,0,0,0,0,0,29
,,,,,,,,,,,,,,
2014,4,DSC_3039,-4.561051282,-1.408410256,0.755880979,61.5237964,0,0,0,0,0,0,15,1
,,,,,,,,,,,,,,
2014,4,DSC_3049,-2.401649573,0.566803419,0.765144025,49.25285918,15,14,0,0,0,0,0,47
,,,,,,,,,,,,,,
2014,4,DSC_3024,-7.800153846,-4.371230769,0.754560783,66.48002332,9,0,0,0,0,0,5,6
,,,,,,,,,,,,,,
2014,4,DSC_3058,-0.458188034,2.344495726,0.795879612,48.30453898,10,15,2,0,1,0,0,45
,,,,,,,,,,,,,,
2014,4,DSC_3053,-1.537888889,1.356888889,0.774699454,47.26543072,15,15,0,0,1,0,0,48
,,,,,,,,,,,,,,
2014,4,DSC_3001,-12.76677778,-8.914222222,0.837370335,44.80259774,15,13,0,0,0,0,0,61
,,,,,,,,,,,,,,
2014,4,DSC_2991,-14.92617949,-10.8894359,0.888839717,46.13649435,13,5,3,1,13,0,0,16
,,,,,,,,,,,,,,
2014,4,DSC_3041,-4.12917094,-1.013367521,0.756910376,61.00194145,1,1,0,0,0,0,14,2
,,,,,,,,,,,,,,
2014,4,DSC_2999,-13.19865812,-9.309264957,0.850267091,44.47341098,15,13,0,0,3,0,0,35
,,,,,,,,,,,,,,
2014,4,DSC_3061,0.189632479,2.937059829,0.804161892,48.85633048,7,15,6,0,8,0,0,20
,,,,,,,,,,,,,,
2014,4,DSC_3054,-1.321948718,1.554410256,0.778935486,47.47325237,14,14,0,0,0,0,0,11
,,,,,,,,,,,,,,
2014,4,DSC_3021,-8.447974359,-4.963794872,0.754757229,66.1860671,14,2,0,0,0,0,1,20
,,,,,,,,,,,,,,
2014,4,DSC_3017,-9.311735043,-5.753880342,0.766034938,62.10135582,15,2,0,0,4,0,0,34
,,,,,,,,,,,,,,
2014,4,DSC_3012,-10.3914359,-6.741487179,0.792536164,53.62495957,15,0,0,0,0,0,0,21
,,,,,,,,,,,,,,
2014,4,DSC_3042,-3.913230769,-0.815846154,0.757263379,58.60717703,3,5,0,0,0,0,7,6
,,,,,,,,,,,,,,
2014,4,DSC_3032,-6.072632479,-2.791059829,0.754397409,61.90032673,0,0,0,0,0,0,15,1
,,,,,,,,,,,,,,
2014,4,DSC_3002,-12.55083761,-8.716700855,0.832037046,45.78960514,15,11,0,0,0,0,0,52
,,,,,,,,,,,,,,
2014,4,DSC_3019,-8.879854701,-5.358837607,0.755434447,65.49191432,15,2,0,0,0,0,0,28
,,,,,,,,,,,,,,
2014,4,DSC_3033,-5.856692308,-2.593538462,0.754376987,61.32786465,0,0,0,0,0,0,15,1
,,,,,,,,,,,,,,
2014,4,DSC_3015,-9.743615385,-6.148923077,0.776635428,58.71079732,15,1,0,0,5,0,0,26
,,,,,,,,,,,,,,
2014,4,DSC_2997,-13.63053846,-9.704307692,0.862519152,44.29183598,15,12,1,0,5,0,0,31
,,,,,,,,,,,,,,
2014,4,DSC_2994,-14.27835897,-10.29687179,0.875679435,45.21416516,12,15,3,0,5,0,0,21
,,,,,,,,,,,,,,
2014,4,DSC_3064,0.837452991,3.529623932,0.815760328,47.73140764,7,15,2,0,9,3,0,10
,,,,,,,,,,,,,,
2014,4,DSC_3025,-7.584213675,-4.173709402,0.754540361,65.90756125,7,0,0,0,0,0,8,8
,,,,,,,,,,,,,,
2014,4,DSC_3009,-11.03925641,-7.334051282,0.804165265,51.0332268,15,0,0,0,0,0,0,7
,,,,,,,,,,,,,,
2014,4,DSC_2992,-14.71023932,-10.69191453,0.884452957,45.82905129,13,12,3,0,13,0,0,33
,,,,,,,,,,,,,,
2014,5,DSC_3130,-12.67072727,-7.913272727,0.80769889,50.40160334,15,13,1,0,2,0,0,33
,,,,,,,,,,,,,,
2014,5,DSC_3122,-10.59965657,-6.070565657,0.776811399,54.87780338,15,4,0,0,0,0,0,16
,,,,,,,,,,,,,,
2014,5,DSC_3079,0.532348485,3.833984848,0.806270447,48.08003977,1,15,1,0,13,0,0,12
,,,,,,,,,,,,,,
2014,5,DSC_3080,0.273464646,3.603646465,0.798380794,49.38050868,5,15,3,0,13,1,0,26
,,,,,,,,,,,,,,
2014,5,DSC_3085,-1.020954545,2.451954545,0.786611414,48.38625434,14,15,0,0,3,0,0,47
,,,,,,,,,,,,,,
2014,5,DSC_3097,-4.127560606,-0.312106061,0.752733593,59.03149699,2,2,0,0,0,0,11,4
,,,,,,,,,,,,,,
2014,5,DSC_3086,-1.279838384,2.221616162,0.781551372,48.14357871,15,15,0,0,2,0,0,54
,,,,,,,,,,,,,,
2014,5,DSC_3088,-1.797606061,1.760939394,0.771431287,47.65822743,15,15,0,0,0,0,0,39
,,,,,,,,,,,,,,
2014,5,DSC_3120,-10.08188889,-5.609888889,0.764415502,58.8993013,15,0,0,0,0,0,0,8
,,,,,,,,,,,,,,
2014,5,DSC_3118,-9.564121212,-5.149212121,0.752019605,62.92079921,14,0,0,0,0,0,1,6
,,,,,,,,,,,,,,
2014,5,DSC_3138,-14.74179798,-9.755979798,0.860439024,43.5395294,12,2,6,0,14,0,0,11
,,,,,,,,,,,,,,
2014,5,DSC_3116,-9.046353535,-4.688535354,0.748286841,64.58830364,8,0,0,0,1,0,7,5
,,,,,,,,,,,,,,
2014,5,DSC_3131,-12.92961111,-8.143611111,0.813505496,48.9642098,15,15,0,0,1,0,0,31
,,,,,,,,,,,,,,
2014,5,DSC_3083,-0.503186869,2.912631313,0.791621625,48.78885423,10,15,0,0,4,1,0,32
,,,,,,,,,,,,,,
2014,5,DSC_3093,-3.092025253,0.609247475,0.756654212,50.45932274,15,13,0,0,0,0,0,42
,,,,,,,,,,,,,,
2014,5,DSC_3126,-11.63519192,-6.991919192,0.790540755,53.29389952,15,13,0,0,1,0,0,51
,,,,,,,,,,,,,,
2014,5,DSC_3136,-14.2240303,-9.29530303,0.845458661,43.93093403,15,2,3,0,13,0,0,11
,,,,,,,,,,,,,,
2014,5,DSC_3096,-3.868676768,-0.081767677,0.753195402,56.17852514,8,5,0,0,0,0,6,10
,,,,,,,,,,,,,,
2014,5,DSC_3141,-15.51844949,-10.44699495,0.878885247,43.87384768,7,3,3,0,15,0,0,6
,,,,,,,,,,,,,,
2014,5,DSC_3107,-6.71639899,-2.615489899,0.748258693,62.64485817,4,0,0,0,0,0,11,1
,,,,,,,,,,,,,,
2014,5,DSC_3076,1.309,4.525,0.836,42.56828663,6,15,3,0,11,0,0,8
,,,,,,,,,,,,,,
2014,5,DSC_3094,-3.350909091,0.378909091,0.754834799,51.45291519,15,7,0,0,1,0,0,33
,,,,,,,,,,,,,,
2014,5,DSC_3113,-8.26970202,-3.997520202,0.748165857,65.60100373,12,0,0,0,1,0,3,6
,,,,,,,,,,,,,,
2014,5,DSC_3112,-8.010818182,-3.767181818,0.748125529,65.93857043,15,0,0,0,0,0,0,15
,,,,,,,,,,,,,,
2014,5,DSC_3119,-9.823005051,-5.379550505,0.758217554,60.91005025,15,0,0,0,0,0,0,4
,,,,,,,,,,,,,,
2014,5,DSC_3110,-7.493050505,-3.306505051,0.748174877,64.67937237,15,0,0,0,0,0,0,19
,,,,,,,,,,,,,,
2014,5,DSC_3125,-11.37630808,-6.761580808,0.787785408,53.29459555,15,14,0,0,1,0,0,35
,,,,,,,,,,,,,,
2014,5,DSC_3117,-9.305237374,-4.918873737,0.748327168,64.25073694,10,0,0,0,0,0,4,14
,,,,,,,,,,,,,,
2014,5,DSC_3142,-15.77733333,-10.67733333,0.884,44.22203338,2,4,2,0,15,0,0,7
,,,,,,,,,,,,,,
2014,5,DSC_3134,-13.70626263,-8.834626263,0.830925317,44.65202919,14,13,0,0,4,0,0,19
,,,,,,,,,,,,,,
2014,5,DSC_3140,-15.25956566,-10.21665657,0.873770494,43.52566198,10,3,7,1,15,0,0,12
,,,,,,,,,,,,,,
2014,5,DSC_3089,-2.056489899,1.53060101,0.766371244,47.41555179,15,14,0,0,0,0,0,35
,,,,,,,,,,,,,,
2014,5,DSC_3091,-2.574257576,1.069924242,0.760293039,48.47213783,15,14,0,0,0,0,0,33
,,,,,,,,,,,,,,
2014,5,DSC_3127,-11.89407576,-7.222257576,0.793296101,53.2932035,15,15,0,0,0,0,0,48
,,,,,,,,,,,,,,
2014,5,DSC_3077,1.050116162,4.294661616,0.826090149,44.40553767,2,15,2,0,12,0,0,1
,,,,,,,,,,,,,,
2014,5,DSC_3082,-0.24430303,3.142969697,0.793874681,48.98607238,12,15,0,0,6,0,0,28
,,,,,,,,,,,,,,
2014,5,DSC_3124,-11.11742424,-6.531242424,0.785030062,53.29529157,15,12,0,0,0,0,0,30
,,,,,,,,,,,,,,
2014,5,DSC_3109,-7.234166667,-3.076166667,0.748202816,64.00120097,15,0,0,0,0,0,0,20
,,,,,,,,,,,,,,
2014,5,DSC_3137,-14.48291414,-9.525641414,0.852948842,43.73523172,14,1,6,0,10,0,0,7
,,,,,,,,,,,,,,
2014,5,DSC_3087,-1.538722222,1.991277778,0.776491329,47.90090307,15,15,0,0,0,0,0,49
,,,,,,,,,,,,,,
2014,5,DSC_3121,-10.34077273,-5.840227273,0.77061345,56.88855234,15,1,0,0,0,0,0,17
,,,,,,,,,,,,,,
2014,5,DSC_3111,-7.751934343,-3.536843434,0.748146938,65.35754378,15,0,0,0,0,0,0,20
,,,,,,,,,,,,,,
2014,5,DSC_3135,-13.96514646,-9.064964646,0.83796848,44.12663635,15,8,0,0,11,0,0,14
,,,,,,,,,,,,,,
2014,5,DSC_3095,-3.609792929,0.148570707,0.753657211,53.3255533,13,6,0,0,0,0,1,21
,,,,,,,,,,,,,,
2014,5,DSC_3081,0.014580808,3.373308081,0.796127738,49.18329053,4,15,2,0,9,0,0,24
,,,,,,,,,,,,,,
2014,5,DSC_3090,-2.315373737,1.300262626,0.762112452,47.47854538,15,14,0,0,0,0,0,37
,,,,,,,,,,,,,,
2014,5,DSC_3084,-0.762070707,2.682292929,0.789368569,48.59163607,12,15,1,0,3,0,0,28
,,,,,,,,,,,,,,
2014,5,DSC_3128,-12.1529596,-7.45259596,0.796085676,53.27639042,15,12,1,0,1,0,0,46
,,,,,,,,,,,,,,
2014,5,DSC_3132,-13.18849495,-8.373949495,0.819312103,47.52681627,15,12,2,0,2,0,0,19
,,,,,,,,,,,,,,
2014,5,DSC_3129,-12.41184343,-7.682934343,0.801892283,51.83899688,15,12,0,0,1,0,0,37
,,,,,,,,,,,,,,
2014,5,DSC_3123,-10.8585404,-6.30090404,0.782274716,53.2959876,15,8,0,0,1,0,0,20
,,,,,,,,,,,,,,
2014,5,DSC_3078,0.791232323,4.064323232,0.816180298,46.24278872,0,15,0,0,14,0,0,6
,,,,,,,,,,,,,,
2014,5,DSC_3133,-13.44737879,-8.604287879,0.82511871,46.08942273,14,10,0,0,3,0,0,23
,,,,,,,,,,,,,,
2014,5,DSC_3092,-2.833141414,0.839585859,0.758473626,49.46573029,15,14,0,0,1,0,0,50
,,,,,,,,,,,,,,
2014,5,DSC_3139,-15.00068182,-9.986318182,0.867929205,43.34382709,11,5,10,1,15,0,0,23
,,,,,,,,,,,,,,
2014,5,DSC_3114,-8.528585859,-4.227858586,0.748206185,65.26343703,10,0,0,0,1,0,5,6
,,,,,,,,,,,,,,
2014,5,DSC_3115,-8.787469697,-4.45819697,0.748246513,64.92587034,9,0,0,0,0,0,6,12
,,,,,,,,,,,,,,
2014,5,DSC_3108,-6.975282828,-2.845828283,0.748230755,63.32302957,13,0,0,0,0,0,2,11
,,,,,,,,,,,,,,
2014,6,DSC_3199,-4.535070175,0.094517544,0.747412693,61.37610493,4,5,0,0,0,0,9,7
,,,,,,,,,,,,,,
2014,6,DSC_3164,-12.63787719,-7.312280702,0.789982392,53.89965478,13,15,0,0,0,0,0,47
,,,,,,,,,,,,,,
2014,6,DSC_3154,-14.95296491,-9.428508772,0.847367586,43.50933859,15,9,0,0,6,0,0,7
,,,,,,,,,,,,,,
2014,6,DSC_3155,-14.72145614,-9.216885965,0.840459482,43.68576366,15,10,0,0,7,0,0,21
,,,,,,,,,,,,,,
2014,6,DSC_3182,-8.470719298,-3.503070175,0.742725446,64.65736974,9,0,0,0,0,0,6,7
,,,,,,,,,,,,,,
2014,6,DSC_3150,-15.879,-10.275,0.875,42.80363831,10,14,7,0,14,0,0,5
,,,,,,,,,,,,,,
2014,6,DSC_3162,-13.10089474,-7.735526316,0.800702637,51.26343085,12,14,0,0,0,0,0,24
,,,,,,,,,,,,,,
2014,6,DSC_3184,-8.007701754,-3.079824561,0.742567263,65.16593232,15,0,0,0,0,0,0,14
,,,,,,,,,,,,,,
2014,6,DSC_3204,-3.377526316,1.152631579,0.750230339,49.80265576,15,10,0,0,1,0,0,28
,,,,,,,,,,,,,,
2014,6,DSC_3152,-15.41598246,-9.851754386,0.861183793,43.15648845,15,3,0,0,7,0,0,9
,,,,,,,,,,,,,,
2014,6,DSC_3173,-10.55429825,-5.407675439,0.760667326,57.31695388,15,2,0,0,0,0,0,22
,,,,,,,,,,,,,,
2014,6,DSC_3180,-8.933736842,-3.926315789,0.742889259,64.0650465,3,0,0,0,0,0,12,1
,,,,,,,,,,,,,,
2014,6,DSC_3175,-10.0912807,-4.984429825,0.749309309,60.95102747,14,0,0,0,0,0,1,5
,,,,,,,,,,,,,,
2014,6,DSC_3188,-7.081666667,-2.233333333,0.742484203,62.71169414,5,0,0,0,0,0,10,4
,,,,,,,,,,,,,,
2014,6,DSC_3206,-2.914508772,1.575877193,0.753421888,48.00080712,15,9,0,0,0,0,0,24
,,,,,,,,,,,,,,
2014,6,DSC_3210,-1.988473684,2.422368421,0.769553285,48.30370858,15,15,0,0,0,0,0,48
,,,,,,,,,,,,,,
2014,6,DSC_3208,-2.451491228,1.999122807,0.760985085,47.86669963,15,15,0,0,0,0,0,57
,,,,,,,,,,,,,,
2014,6,DSC_3160,-13.56391228,-8.15877193,0.811422881,48.62720692,15,15,0,0,0,0,0,25
,,,,,,,,,,,,,,
2014,6,DSC_3176,-9.85977193,-4.772807018,0.743630301,62.76806427,9,0,0,0,0,0,5,2
,,,,,,,,,,,,,,
2014,6,DSC_3183,-8.239210526,-3.291447368,0.74264354,64.95353136,14,0,0,0,0,0,1,9
,,,,,,,,,,,,,,
2014,6,DSC_3186,-7.544684211,-2.656578947,0.742525733,63.93881323,15,0,0,0,0,0,0,25
,,,,,,,,,,,,,,
2014,6,DSC_3209,-2.219982456,2.210745614,0.765526125,48.08936509,15,15,0,0,0,0,0,51
,,,,,,,,,,,,,,
2014,6,DSC_3205,-3.146017544,1.364254386,0.751826114,48.90173144,15,9,0,0,1,0,0,28
,,,,,,,,,,,,,,
2014,6,DSC_3226,1.715666667,5.808333333,0.853333333,42.53081374,14,3,6,1,15,0,0,5
,,,,,,,,,,,,,,
2014,6,DSC_3166,-12.17485965,-6.889035088,0.782939348,54.80445541,13,15,0,0,0,0,0,55
,,,,,,,,,,,,,,
2014,6,DSC_3216,-0.599421053,3.692105263,0.781269924,49.38820867,7,15,2,0,14,0,0,38
,,,,,,,,,,,,,,
2014,6,DSC_3159,-13.79542105,-8.370394737,0.816783003,47.30909496,15,15,0,0,0,0,0,41
,,,,,,,,,,,,,,
2014,6,DSC_3212,-1.52545614,2.845614035,0.773458832,48.66520861,14,15,0,0,10,0,0,45
,,,,,,,,,,,,,,
2014,6,DSC_3223,1.021140351,5.173464912,0.827645399,44.32458387,9,12,5,0,12,0,0,13
,,,,,,,,,,,,,,
2014,6,DSC_3196,-5.229596491,-0.540350877,0.746052139,66.13833039,0,0,0,0,0,0,15,1
,,,,,,,,,,,,,,
2014,6,DSC_3218,-0.136403509,4.115350877,0.785175471,49.74970871,2,14,2,0,15,1,0,36
,,,,,,,,,,,,,,
2014,6,DSC_3219,0.095105263,4.326973684,0.792886556,48.40043101,1,15,3,0,15,0,0,37
,,,,,,,,,,,,,,
2014,6,DSC_3211,-1.756964912,2.633991228,0.771506058,48.48445859,15,15,0,0,2,0,0,39
,,,,,,,,,,,,,,
2014,6,DSC_3213,-1.293947368,3.057236842,0.775411605,48.84595863,7,15,0,0,13,0,0,32
,,,,,,,,,,,,,,
2014,6,DSC_3158,-14.02692982,-8.582017544,0.822143125,45.99098299,15,11,0,0,0,0,0,33
,,,,,,,,,,,,,,
2014,6,DSC_3179,-9.165245614,-4.137938596,0.742971165,63.76888488,1,0,0,0,0,0,13,3
,,,,,,,,,,,,,,
2014,6,DSC_3172,-10.78580702,-5.619298246,0.766346335,55.49991708,15,4,0,0,0,0,0,27
,,,,,,,,,,,,,,
2014,6,DSC_3202,-3.84054386,0.729385965,0.748550549,53.67501235,15,9,0,0,0,0,0,37
,,,,,,,,,,,,,,
2014,6,DSC_3169,-11.48033333,-6.254166667,0.775160035,54.85020905,15,8,0,0,0,0,0,33
,,,,,,,,,,,,,,
2014,6,DSC_3224,1.252649123,5.385087719,0.836208044,43.7266605,11,9,7,2,12,0,0,17
,,,,,,,,,,,,,,
2014,6,DSC_3187,-7.313175439,-2.44495614,0.742504968,63.32525368,13,0,0,0,0,0,2,21
,,,,,,,,,,,,,,
2014,6,DSC_3170,-11.24882456,-6.04254386,0.772566931,54.86546026,15,5,0,0,0,0,0,31
,,,,,,,,,,,,,,
2014,6,DSC_3174,-10.32278947,-5.196052632,0.754988318,59.13399068,15,0,0,0,0,0,0,16
,,,,,,,,,,,,,,
2014,6,DSC_3217,-0.367912281,3.90372807,0.783222698,49.56895869,4,15,1,0,14,0,0,41
,,,,,,,,,,,,,,
2014,6,DSC_3225,1.484157895,5.596710526,0.844770689,43.12873712,13,6,8,3,12,0,0,12
,,,,,,,,,,,,,,
2014,6,DSC_3171,-11.01731579,-5.830921053,0.769973827,54.88071147,15,7,0,0,0,0,0,29
,,,,,,,,,,,,,,
2014,6,DSC_3161,-13.33240351,-7.947149123,0.806062759,49.94531889,14,13,0,0,0,0,0,23
,,,,,,,,,,,,,,
2014,6,DSC_3200,-4.303561404,0.306140351,0.747791978,58.80907407,10,8,0,0,0,0,4,16
,,,,,,,,,,,,,,
2014,6,DSC_3168,-11.71184211,-6.465789474,0.77775314,54.83495784,15,12,0,0,0,0,0,32
,,,,,,,,,,,,,,
2014,6,DSC_3214,-1.062438596,3.268859649,0.777364378,49.02670864,12,15,0,0,13,0,0,51
,,,,,,,,,,,,,,
2014,6,DSC_3222,0.789631579,4.961842105,0.819082754,44.92250725,4,14,3,0,15,0,0,15
,,,,,,,,,,,,,,
2014,6,DSC_3153,-15.18447368,-9.640131579,0.854275689,43.33291352,15,4,0,0,6,0,0,18
,,,,,,,,,,,,,,
2014,6,DSC_3163,-12.86938596,-7.523903509,0.795342514,52.58154281,11,13,0,0,0,0,0,31
,,,,,,,,,,,,,,
2014,6,DSC_3221,0.558122807,4.750219298,0.81052011,45.52043063,1,15,1,0,15,0,0,16
,,,,,,,,,,,,,,
2014,6,DSC_3165,-12.40636842,-7.100657895,0.785532452,54.7892042,12,15,0,0,0,0,0,58
,,,,,,,,,,,,,,
2014,6,DSC_3156,-14.48994737,-9.005263158,0.833551379,43.86218873,15,12,0,0,1,0,0,19
,,,,,,,,,,,,,,
2014,6,DSC_3215,-0.830929825,3.480482456,0.779317151,49.20745866,10,15,0,0,13,0,0,36
,,,,,,,,,,,,,,
2014,6,DSC_3185,-7.776192982,-2.868201754,0.742546498,64.55237278,15,0,0,0,0,0,0,21
,,,,,,,,,,,,,,
2014,6,DSC_3207,-2.683,1.7875,0.756444046,47.64403416,15,13,0,0,0,0,0,32
,,,,,,,,,,,,,,
2014,6,DSC_3203,-3.609035088,0.941008772,0.748929834,51.10798148,15,11,0,0,0,0,0,46
,,,,,,,,,,,,,,
2014,6,DSC_3220,0.326614035,4.538596491,0.80176996,46.7396592,1,15,2,0,15,0,0,4
,,,,,,,,,,,,,,
2014,6,DSC_3189,-6.850157895,-2.021710526,0.742463438,62.09813459,0,0,0,0,0,0,15,1
,,,,,,,,,,,,,,
2014,6,DSC_3201,-4.072052632,0.517763158,0.748171264,56.24204321,15,5,0,0,0,0,0,25
,,,,,,,,,,,,,,
2014,6,DSC_3151,-15.64749123,-10.06337719,0.868091896,42.98006338,12,11,6,0,9,0,0,7
,,,,,,,,,,,,,,
2014,6,DSC_3167,-11.94335088,-6.677412281,0.780346244,54.81970663,15,15,0,0,0,1,0,58
,,,,,,,,,,,,,,
2014,6,DSC_3198,-4.766578947,-0.117105263,0.747033407,63.9431358,0,0,0,0,0,0,15,1
,,,,,,,,,,,,,,
2014,6,DSC_3178,-9.396754386,-4.349561404,0.743053072,63.47272326,2,0,0,0,0,0,12,4
,,,,,,,,,,,,,,
2014,6,DSC_3157,-14.2584386,-8.793640351,0.827503247,44.67287103,15,8,0,0,0,0,0,26
,,,,,,,,,,,,,,
2014,7,DSC_3268,-8.964157895,-3.275701754,0.737386692,63.33942646,12,0,0,0,0,0,3,9
,,,,,,,,,,,,,,
2014,7,DSC_3238,0.364263158,5.060614035,0.804576062,46.5628694,2,15,3,0,14,0,0,8
,,,,,,,,,,,,,,
2014,7,DSC_3235,1.297105263,5.894245614,0.839030425,44.13239414,11,11,8,1,13,0,0,12
,,,,,,,,,,,,,,
2014,7,DSC_3242,-0.879526316,3.949105263,0.773264866,49.56844089,8,15,0,0,15,0,0,31
,,,,,,,,,,,,,,
2014,7,DSC_3284,-13.93931579,-7.721736842,0.796945206,51.0141543,14,9,0,0,0,0,0,18
,,,,,,,,,,,,,,
2014,7,DSC_3269,-9.275105263,-3.553578947,0.737445013,62.93520334,2,0,0,0,0,0,12,2
,,,,,,,,,,,,,,
2014,7,DSC_3276,-11.45173684,-5.498719298,0.758146814,56.74339692,15,2,0,0,0,0,0,9
,,,,,,,,,,,,,,
2014,7,DSC_3279,-12.38457895,-6.332350877,0.768158714,56.73142869,15,11,0,0,0,0,0,27
,,,,,,,,,,,,,,
2014,7,DSC_3256,-5.232789474,0.058824561,0.74267366,67.43260797,5,5,0,0,0,0,9,2
,,,,,,,,,,,,,,
2014,7,DSC_3275,-11.14078947,-5.220842105,0.754809514,56.74738634,15,0,0,0,0,0,0,16
,,,,,,,,,,,,,,
2014,7,DSC_3240,-0.257631579,4.504859649,0.781253625,49.35240758,1,15,1,0,15,0,0,35
,,,,,,,,,,,,,,
2014,7,DSC_3278,-12.07363158,-6.054473684,0.764821414,56.7354181,15,5,0,0,0,0,0,25
,,,,,,,,,,,,,,
2014,7,DSC_3274,-10.82984211,-4.942964912,0.750093394,57.55643563,13,0,0,0,0,0,2,10
,,,,,,,,,,,,,,
2014,7,DSC_3260,-6.476578947,-1.052684211,0.739223728,64.52190274,0,0,0,0,0,0,15,1
,,,,,,,,,,,,,,
2014,7,DSC_3250,-3.367105263,1.726087719,0.747178158,48.52278111,10,11,0,0,0,0,2,35
,,,,,,,,,,,,,,
2014,7,DSC_3243,-1.190473684,3.67122807,0.770572076,49.33061515,7,15,0,0,13,0,0,22
,,,,,,,,,,,,,,
